Month,ESG,CSR,ImpactInvesting,SRI,SustainableDevelopment,Country
2019-12,12,37,2,8,28,Canada
2020-01,20,46,2,11,38,Canada
2020-02,23,47,3,12,37,Canada
2020-03,15,46,2,7,30,Canada
2020-04,13,41,2,7,28,Canada
2020-05,15,37,2,7,27,Canada
2020-06,19,39,2,11,28,Canada
2020-07,22,35,3,8,20,Canada
2020-08,25,33,2,7,20,Canada
2020-09,27,39,2,8,28,Canada
2020-10,27,47,2,6,36,Canada
2020-11,29,41,2,5,37,Canada
2020-12,29,37,1,7,31,Canada
2021-01,38,35,2,6,27,Canada
2021-02,44,44,3,7,35,Canada
2021-03,46,45,2,6,35,Canada
2021-04,38,42,2,5,35,Canada
2021-05,44,37,1,5,26,Canada
2021-06,47,38,2,5,22,Canada
2021-07,39,30,2,4,16,Canada
2021-08,36,28,2,4,20,Canada
2021-09,46,42,2,7,34,Canada
2021-10,51,51,1,6,39,Canada
2021-11,52,50,2,6,39,Canada
2021-12,40,37,1,5,28,Canada
2022-01,68,50,3,7,38,Canada
2022-02,79,61,2,7,48,Canada
2022-03,74,66,3,8,52,Canada
2022-04,78,61,3,7,53,Canada
2022-05,82,48,2,6,41,Canada
2022-06,73,52,2,5,38,Canada
2022-07,67,41,2,6,26,Canada
2022-08,66,39,2,5,30,Canada
2022-09,81,56,3,6,43,Canada
2022-10,78,67,3,5,47,Canada
2022-11,78,60,3,6,51,Canada
2022-12,63,49,2,5,39,Canada
2023-01,77,57,2,6,44,Canada
2023-02,82,65,2,6,51,Canada
2023-03,100,68,3,6,45,Canada
2023-04,86,59,3,6,42,Canada
2023-05,85,56,2,6,36,Canada
2023-06,92,56,3,5,36,Canada
2023-07,76,46,2,4,24,Canada
2023-08,74,40,2,4,25,Canada
2023-09,74,56,2,4,37,Canada
2023-10,75,63,3,5,44,Canada
2023-11,74,59,3,4,45,Canada
2023-12,54,44,2,3,33,Canada
2024-01,70,51,3,4,38,Canada
2024-02,77,59,3,4,43,Canada
2024-03,74,55,2,5,36,Canada
2024-04,66,50,2,5,38,Canada
2024-05,58,47,2,5,36,Canada
2024-06,52,53,2,4,27,Canada
2024-07,48,39,2,4,22,Canada
2024-08,42,36,2,3,20,Canada
2024-09,50,42,2,4,34,Canada
2024-10,55,52,2,5,39,Canada
2024-11,57,49,3,5,37,Canada
2024-12,40,37,2,3,26,Canada
2025-01,52,46,3,6,36,Canada
2025-02,54,46,3,5,34,Canada
2025-03,54,45,2,5,33,Canada
2004-01,0,6,0,0,41,China
2004-02,0,5,0,0,40,China
2004-03,0,10,0,0,74,China
2004-04,0,7,0,0,89,China
2004-05,0,6,0,0,100,China
2004-06,0,5,0,0,91,China
2004-07,0,5,0,0,35,China
2004-08,0,5,0,0,32,China
2004-09,0,8,0,0,42,China
2004-10,0,5,0,0,53,China
2004-11,0,8,0,0,79,China
2004-12,0,8,0,0,93,China
2005-01,0,9,0,0,56,China
2005-02,0,7,0,0,34,China
2005-03,0,9,0,0,48,China
2005-04,0,8,0,0,57,China
2005-05,0,8,0,0,83,China
2005-06,0,7,0,0,75,China
2005-07,0,6,0,0,29,China
2005-08,0,6,0,0,32,China
2005-09,2,8,0,0,34,China
2005-10,0,8,0,0,51,China
2005-11,0,11,0,0,62,China
2005-12,3,8,0,0,70,China
2006-01,0,9,0,0,33,China
2006-02,0,10,0,0,27,China
2006-03,0,12,0,0,38,China
2006-04,0,10,0,0,48,China
2006-05,0,10,0,0,61,China
2006-06,0,10,0,0,48,China
2006-07,0,10,0,0,21,China
2006-08,0,11,0,0,22,China
2006-09,0,12,0,0,26,China
2006-10,0,13,0,0,33,China
2006-11,0,16,0,0,43,China
2006-12,2,14,0,0,46,China
2007-01,0,14,0,0,36,China
2007-02,0,11,0,0,20,China
2007-03,0,14,0,0,29,China
2007-04,0,15,0,0,36,China
2007-05,1,14,0,0,41,China
2007-06,0,13,0,0,37,China
2007-07,0,11,0,0,22,China
2007-08,0,11,0,0,19,China
2007-09,0,11,0,0,21,China
2007-10,0,12,0,0,28,China
2007-11,0,12,0,0,35,China
2007-12,0,13,0,0,36,China
2008-01,0,14,0,0,27,China
2008-02,0,12,0,0,17,China
2008-03,0,14,0,0,22,China
2008-04,0,13,0,0,26,China
2008-05,0,15,0,0,26,China
2008-06,0,13,0,0,25,China
2008-07,0,11,0,0,16,China
2008-08,0,10,0,1,14,China
2008-09,1,11,0,0,16,China
2008-10,0,12,0,0,21,China
2008-11,0,13,0,0,27,China
2008-12,0,15,0,0,32,China
2009-01,0,10,0,0,16,China
2009-02,1,12,0,0,16,China
2009-03,0,15,0,0,23,China
2009-04,0,13,0,0,32,China
2009-05,1,12,0,0,29,China
2009-06,0,11,0,0,26,China
2009-07,0,10,0,0,14,China
2009-08,1,10,0,0,12,China
2009-09,1,11,0,0,18,China
2009-10,0,10,0,0,19,China
2009-11,1,13,0,0,23,China
2009-12,0,13,0,0,26,China
2010-01,0,11,0,0,19,China
2010-02,0,9,0,0,12,China
2010-03,1,14,0,0,24,China
2010-04,1,12,0,0,23,China
2010-05,0,13,0,0,23,China
2010-06,0,11,0,0,26,China
2010-07,1,9,0,0,16,China
2010-08,1,11,0,0,14,China
2010-09,0,9,0,0,18,China
2010-10,0,12,0,0,22,China
2010-11,0,12,0,0,27,China
2010-12,1,14,0,0,28,China
2011-01,1,10,0,0,15,China
2011-02,0,10,0,0,14,China
2011-03,1,15,0,0,18,China
2011-04,1,13,0,0,19,China
2011-05,1,14,0,0,23,China
2011-06,1,11,0,0,18,China
2011-07,1,10,0,0,11,China
2011-08,1,10,0,0,10,China
2011-09,0.5,9,0,0,13,China
2011-10,1,11,0,0,15,China
2011-11,1,11,0,0,17,China
2011-12,1,9,0,0,16,China
2012-01,0.5,6,0,0,9,China
2012-02,1,8,0,0,10,China
2012-03,0.5,10,0,0,14,China
2012-04,0.5,9,0,0,14,China
2012-05,1,9,0,0,14,China
2012-06,0.5,7,0,0,13,China
2012-07,0.5,7,0,0,8,China
2012-08,1,7,0,0,7,China
2012-09,1,12,0,0,12,China
2012-10,1,14,0,0,16,China
2012-11,0,15,0,0,15,China
2012-12,0,15,0,0,18,China
2013-01,0,14,0,0,11,China
2013-02,0,10,0,0,10,China
2013-03,1,14,0,0,15,China
2013-04,1,16,0,0,13,China
2013-05,0,15,0,0,15,China
2013-06,1,13,0,0,16,China
2013-07,1,14,0,0,11,China
2013-08,1,12,0,0,11,China
2013-09,0,13,0,0,12,China
2013-10,0,15,0,0,16,China
2013-11,0,17,0,0,17,China
2013-12,0,16,0,0,18,China
2014-01,1,16,0,0,12,China
2014-02,0,13,0,0,10,China
2014-03,2,18,0,0,16,China
2014-04,0,20,0,0,15,China
2014-05,0,19,0,0,15,China
2014-06,0,16,0,0,13,China
2014-07,0,25,0,0,0,China
2014-08,0,23,0,0,0,China
2014-09,0,20,0,0,13,China
2014-10,0,23,0,0,15,China
2014-11,0,22,0,0,17,China
2014-12,0,28,0,0,14,China
2015-01,0,35,0,0,0,China
2015-02,0,0,0,0,0,China
2015-03,0,25,0,0,0,China
2015-04,0,45,0,0,0,China
2015-05,0,67,0,0,0,China
2015-06,0,0,0,0,0,China
2015-07,0,50,0,0,0,China
2015-08,0,0,0,0,0,China
2015-09,0,0,0,0,0,China
2015-10,0,0,0,0,0,China
2015-11,0,0,0,0,31,China
2015-12,0,34,0,0,0,China
2016-01,0,26,0,0,18,China
2016-02,0,0,0,0,0,China
2016-03,0,49,0,0,25,China
2016-04,0,41,0,0,19,China
2016-05,0,28,0,0,20,China
2016-06,0,28,0,0,17,China
2016-07,0,0,0,0,0,China
2016-08,0,25,0,0,0,China
2016-09,0,18,0,0,18,China
2016-10,0,29,0,0,16,China
2016-11,0,40,0,0,22,China
2016-12,0,40,0,0,26,China
2017-01,0,39,0,0,21,China
2017-02,0,32,0,0,30,China
2017-03,0,49,0,0,20,China
2017-04,0,55,0,0,24,China
2017-05,0,34,0,0,23,China
2017-06,0,33,0,0,20,China
2017-07,0,22,0,0,11,China
2017-08,0,24,0,0,18,China
2017-09,0,24,0,0,16,China
2017-10,0,37,0,0,24,China
2017-11,0,36,0,0,18,China
2017-12,0,42,0,0,14,China
2018-01,0,37,0,0,13,China
2018-02,0,31,0,0,25,China
2018-03,0,47,0,0,32,China
2018-04,0,44,0,0,40,China
2018-05,0,39,0,0,31,China
2018-06,0,35,0,0,23,China
2018-07,0,30,0,0,21,China
2018-08,0,20,0,0,17,China
2018-09,0,37,0,0,25,China
2018-10,0,31,0,0,33,China
2018-11,0,40,0,0,35,China
2018-12,0,33,0,0,31,China
2019-01,0,40,0,0,29,China
2019-02,0,22,0,0,30,China
2019-03,0,38,0,0,35,China
2019-04,8,36,0,8,36,China
2019-05,0,34,0,0,25,China
2019-06,0,40,0,0,24,China
2019-07,0,27,0,0,27,China
2019-08,0,28,0,0,25,China
2019-09,0,32,0,0,20,China
2019-10,10,38,0,0,32,China
2019-11,10,39,0,0,24,China
2019-12,13,34,0,9,30,China
2020-01,0,31,0,0,19,China
2020-02,0,19,0,0,29,China
2020-03,0,33,0,0,31,China
2020-04,0,41,0,0,23,China
2020-05,11,41,0,0,28,China
2020-06,0,23,0,0,29,China
2020-07,14,34,0,0,40,China
2020-08,19,51,0,0,33,China
2020-09,20,32,0,0,31,China
2020-10,18,47,0,0,44,China
2020-11,22,50,0,0,31,China
2020-12,22,33,0,0,42,China
2021-01,17,42,0,0,24,China
2021-02,22,33,0,0,25,China
2021-03,31,46,0,0,43,China
2021-04,31,52,0,0,60,China
2021-05,31,54,0,0,45,China
2021-06,37,42,0,0,36,China
2021-07,35,36,0,0,37,China
2021-08,40,37,0,0,35,China
2021-09,40,42,0,0,48,China
2021-10,49,53,0,0,58,China
2021-11,47,39,0,0,40,China
2021-12,54,48,0,0,37,China
2022-01,50,34,0,0,39,China
2022-02,53,39,0,0,41,China
2022-03,59,42,0,4,41,China
2022-04,54,49,0,0,41,China
2022-05,68,51,0,0,52,China
2022-06,65,34,0,0,43,China
2022-07,61,35,0,0,36,China
2022-08,52,34,0,0,38,China
2022-09,57,36,0,0,51,China
2022-10,59,33,0,0,48,China
2022-11,67,45,0,0,39,China
2022-12,51,30,0,0,45,China
2023-01,53,34,0,0,34,China
2023-02,80,28,0,0,40,China
2023-03,66,38,0,0,47,China
2023-04,70,34,0,0,39,China
2023-05,76,29,0,0,35,China
2023-06,79,24,0,0,37,China
2023-07,78,33,0,0,32,China
2023-08,71,28,0,5,28,China
2023-09,74,32,0,0,34,China
2023-10,84,30,0,0,51,China
2023-11,85,28,0,0,38,China
2023-12,81,32,0,0,36,China
2024-01,76,33,0,0,39,China
2024-02,62,22,0,0,32,China
2024-03,78,36,0,0,41,China
2024-04,74,26,0,0,36,China
2024-05,71,25,0,0,39,China
2024-06,75,29,0,0,33,China
2024-07,74,22,0,0,32,China
2024-08,66,25,0,0,32,China
2024-09,57,28,0,0,27,China
2024-10,70,30,0,0,37,China
2024-11,76,26,0,0,38,China
2024-12,62,29,0,0,33,China
2025-01,57,19,0,0,28,China
2025-02,54,24,0,0,34,China
2025-03,55,16,0.5,2,30,China
2004-01,0,0,0,0,0,Denmark
2004-02,0,0,0,0,0,Denmark
2004-03,0,0,0,0,0,Denmark
2004-04,0,40,0,0,0,Denmark
2004-05,0,0,31,0,0,Denmark
2004-06,0,0,0,0,0,Denmark
2004-07,0,0,0,0,0,Denmark
2004-08,0,0,0,0,0,Denmark
2004-09,0,0,0,0,0,Denmark
2004-10,0,25,0,0,0,Denmark
2004-11,0,0,0,0,0,Denmark
2004-12,0,0,0,0,0,Denmark
2005-01,0,21,0,0,0,Denmark
2005-02,0,0,0,0,0,Denmark
2005-03,0,0,0,0,0,Denmark
2005-04,0,25,0,0,0,Denmark
2005-05,0,20,0,0,0,Denmark
2005-06,0,24,0,0,0,Denmark
2005-07,0,0,0,0,0,Denmark
2005-08,0,21,0,0,29,Denmark
2005-09,0,17,0,0,0,Denmark
2005-10,0,23,0,0,0,Denmark
2005-11,0,33,0,0,16,Denmark
2005-12,0,22,0,0,0,Denmark
2006-01,0,23,0,0,0,Denmark
2006-02,0,20,0,0,0,Denmark
2006-03,0,38,0,0,14,Denmark
2006-04,0,36,0,0,0,Denmark
2006-05,0,25,0,0,0,Denmark
2006-06,0,28,0,0,0,Denmark
2006-07,0,0,0,0,18,Denmark
2006-08,0,26,0,0,0,Denmark
2006-09,0,22,0,0,0,Denmark
2006-10,0,33,0,0,16,Denmark
2006-11,0,35,0,0,0,Denmark
2006-12,0,24,0,0,0,Denmark
2007-01,0,24,0,0,0,Denmark
2007-02,0,33,0,0,10,Denmark
2007-03,0,31,0,0,14,Denmark
2007-04,0,32,0,0,14,Denmark
2007-05,0,43,0,0,13,Denmark
2007-06,0,36,0,0,0,Denmark
2007-07,0,18,0,0,0,Denmark
2007-08,0,27,0,0,0,Denmark
2007-09,0,44,0,0,9,Denmark
2007-10,0,34,0,0,0,Denmark
2007-11,0,36,0,0,11,Denmark
2007-12,0,28,0,0,10,Denmark
2008-01,0,30,0,0,7,Denmark
2008-02,0,37,0,0,13,Denmark
2008-03,0,34,0,0,10,Denmark
2008-04,0,42,0,0,14,Denmark
2008-05,0,36,0,0,0,Denmark
2008-06,0,34,0,0,9,Denmark
2008-07,0,32,0,0,0,Denmark
2008-08,0,27,0,0,0,Denmark
2008-09,0,47,0,0,8,Denmark
2008-10,0,45,0,0,9,Denmark
2008-11,0,56,0,0,6,Denmark
2008-12,7,37,0,0,11,Denmark
2009-01,0,37,0,0,8,Denmark
2009-02,0,35,0,0,9,Denmark
2009-03,0,46,0,0,10,Denmark
2009-04,0,63,0,0,7,Denmark
2009-05,0,49,0,0,9,Denmark
2009-06,0,38,0,0,7,Denmark
2009-07,0,27,0,0,0,Denmark
2009-08,5,39,0,0,0,Denmark
2009-09,0,45,0,0,9,Denmark
2009-10,6,55,0,0,6,Denmark
2009-11,8,62,0,0,8,Denmark
2009-12,0,48,0,0,9,Denmark
2010-01,6,37,0,0,8,Denmark
2010-02,0,57,0,0,8,Denmark
2010-03,0,48,0,0,10,Denmark
2010-04,0,43,0,0,6,Denmark
2010-05,0,66,0,0,9,Denmark
2010-06,0,50,0,0,7,Denmark
2010-07,0,30,0,0,0,Denmark
2010-08,0,42,0,0,0,Denmark
2010-09,0,58,0,0,9,Denmark
2010-10,0,55,0,0,5,Denmark
2010-11,0,69,0,0,7,Denmark
2010-12,0,41,0,0,9,Denmark
2011-01,5,48,0,0,8,Denmark
2011-02,5,52,0,0,8,Denmark
2011-03,5,57,0,0,9,Denmark
2011-04,5,47,0,0,7,Denmark
2011-05,4,60,0,0,9,Denmark
2011-06,4,50,0,0,5,Denmark
2011-07,0,23,0,0,0,Denmark
2011-08,5,34,0,0,5,Denmark
2011-09,5,73,0,0,6,Denmark
2011-10,4,53,0,0,7,Denmark
2011-11,3,66,0,0,7,Denmark
2011-12,0,55,0,0,5,Denmark
2012-01,4,57,0,0,8,Denmark
2012-02,3,52,0,0,10,Denmark
2012-03,4,51,0,0,8,Denmark
2012-04,4,50,0,0,4,Denmark
2012-05,3,54,0,0,7,Denmark
2012-06,3,52,0,0,8,Denmark
2012-07,3,28,0,0,4,Denmark
2012-08,3,41,0,0,5,Denmark
2012-09,0,49,0,0,6,Denmark
2012-10,3,57,0,0,6,Denmark
2012-11,4,86,0,0,8,Denmark
2012-12,2,53,0,0,3,Denmark
2013-01,2,50,0,0,6,Denmark
2013-02,3,55,0,0,6,Denmark
2013-03,0,46,0,0,6,Denmark
2013-04,3,58,0,0,6,Denmark
2013-05,0,53,0,0,6,Denmark
2013-06,3,47,0,0,5,Denmark
2013-07,0,22,0,0,0,Denmark
2013-08,3,44,0,0,4,Denmark
2013-09,3,65,0,0,7,Denmark
2013-10,4,55,0,0,3,Denmark
2013-11,2,61,0,3,5,Denmark
2013-12,3,50,0,0,4,Denmark
2014-01,2,43,0,0,7,Denmark
2014-02,4,56,0,0,7,Denmark
2014-03,2,57,0,0,9,Denmark
2014-04,3,55,0,0,6,Denmark
2014-05,3,51,0,0,6,Denmark
2014-06,3,47,0,0,6,Denmark
2014-07,4,23,0,0,3,Denmark
2014-08,5,34,0,0,4,Denmark
2014-09,3,53,0,0,7,Denmark
2014-10,3,58,0,0,6,Denmark
2014-11,3,55,0,0,7,Denmark
2014-12,0,51,0,0,5,Denmark
2015-01,2,42,0,0,8,Denmark
2015-02,3,45,0,0,10,Denmark
2015-03,3,51,0,0,11,Denmark
2015-04,3,55,0,0,10,Denmark
2015-05,2,51,0,0,10,Denmark
2015-06,3,43,0,0,7,Denmark
2015-07,4,20,0,0,4,Denmark
2015-08,3,35,0,0,6,Denmark
2015-09,5,45,0,0,11,Denmark
2015-10,0,45,0,0,10,Denmark
2015-11,4,47,0,0,9,Denmark
2015-12,2,49,0,0,5,Denmark
2016-01,0,45,0,0,8,Denmark
2016-02,0,51,0,0,12,Denmark
2016-03,2,49,0,0,6,Denmark
2016-04,2,56,0,0,11,Denmark
2016-05,3,58,0,0,14,Denmark
2016-06,4,39,0,0,8,Denmark
2016-07,0,21,0,0,4,Denmark
2016-08,0,33,0,0,6,Denmark
2016-09,4,47,0,0,10,Denmark
2016-10,4,43,0,0,9,Denmark
2016-11,0,56,0,0,8,Denmark
2016-12,0,48,0,0,9,Denmark
2017-01,0,51,3,0,9,Denmark
2017-02,0,57,0,0,11,Denmark
2017-03,2,63,0,0,14,Denmark
2017-04,3,56,0,0,11,Denmark
2017-05,2,53,0,0,12,Denmark
2017-06,2,36,0,0,9,Denmark
2017-07,0,22,0,0,4,Denmark
2017-08,2,35,0,0,7,Denmark
2017-09,2,49,0,0,10,Denmark
2017-10,2,49,0,0,12,Denmark
2017-11,3,56,0,0,12,Denmark
2017-12,0,49,0,0,6,Denmark
2018-01,5,43,0,0,12,Denmark
2018-02,4,47,0,0,12,Denmark
2018-03,0,44,0,0,16,Denmark
2018-04,3,45,0,0,14,Denmark
2018-05,2,48,0,0,14,Denmark
2018-06,4,39,0,0,9,Denmark
2018-07,2,17,0,0,5,Denmark
2018-08,4,35,0,0,9,Denmark
2018-09,6,44,2,0,12,Denmark
2018-10,8,48,0,0,12,Denmark
2018-11,5,54,0,0,13,Denmark
2018-12,5,48,0,0,9,Denmark
2019-01,6,44,0,0,10,Denmark
2019-02,9,40,0,0,12,Denmark
2019-03,8,44,0,0,11,Denmark
2019-04,5,42,0,0,11,Denmark
2019-05,5,45,0,0,11,Denmark
2019-06,9,36,0,0,13,Denmark
2019-07,4,17,0,0,7,Denmark
2019-08,6,32,0,0,9,Denmark
2019-09,7,44,0,2,10,Denmark
2019-10,9,39,2,2,10,Denmark
2019-11,8,47,0,0,11,Denmark
2019-12,6,41,0,0,6,Denmark
2020-01,11,43,0,2,9,Denmark
2020-02,11,45,0,4,11,Denmark
2020-03,9,47,0,2,9,Denmark
2020-04,9,37,2,2,7,Denmark
2020-05,10,37,2,2,6,Denmark
2020-06,13,32,2,3,7,Denmark
2020-07,8,17,0,2,4,Denmark
2020-08,12,30,0,2,6,Denmark
2020-09,14,42,0,2,9,Denmark
2020-10,14,37,0,0,9,Denmark
2020-11,15,45,0,2,11,Denmark
2020-12,14,30,0,0,6,Denmark
2021-01,20,34,0,3,7,Denmark
2021-02,21,33,0,2,9,Denmark
2021-03,21,38,0,0,6,Denmark
2021-04,20,39,2,3,7,Denmark
2021-05,19,36,0,2,8,Denmark
2021-06,22,29,0,0,7,Denmark
2021-07,13,14,0,0,3,Denmark
2021-08,19,18,0,0,5,Denmark
2021-09,29,33,0,0,10,Denmark
2021-10,28,35,0,0,9,Denmark
2021-11,32,46,0,3,12,Denmark
2021-12,25,30,0,0,8,Denmark
2022-01,33,48,0,0,13,Denmark
2022-02,36,49,0,2,10,Denmark
2022-03,46,71,2,2,15,Denmark
2022-04,37,47,0,2,14,Denmark
2022-05,42,55,0,0,13,Denmark
2022-06,41,42,2,2,10,Denmark
2022-07,23,14,0,0,5,Denmark
2022-08,37,34,0,3,10,Denmark
2022-09,50,48,0,2,16,Denmark
2022-10,44,44,0,2,11,Denmark
2022-11,57,57,3,0,13,Denmark
2022-12,45,38,0,0,12,Denmark
2023-01,51,45,0,2,10,Denmark
2023-02,57,41,0,0,11,Denmark
2023-03,59,50,0,2,12,Denmark
2023-04,56,44,0,0,12,Denmark
2023-05,72,43,0,0,14,Denmark
2023-06,61,34,0,0,10,Denmark
2023-07,39,18,2,0,6,Denmark
2023-08,65,27,0,0,11,Denmark
2023-09,91,42,0,2,11,Denmark
2023-10,89,40,0,0,11,Denmark
2023-11,93,49,0,0,12,Denmark
2023-12,66,36,0,0,8,Denmark
2024-01,92,44,2,2,9,Denmark
2024-02,100,40,0,2,12,Denmark
2024-03,91,41,0,0,10,Denmark
2024-04,94,44,0,2,11,Denmark
2024-05,98,40,0,3,9,Denmark
2024-06,81,36,0,0,7,Denmark
2024-07,41,12,0,0,4,Denmark
2024-08,71,23,0,2,7,Denmark
2024-09,97,34,2,2,11,Denmark
2024-10,90,36,0,3,10,Denmark
2024-11,95,41,0,2,10,Denmark
2024-12,70,25,0,2,8,Denmark
2025-01,86,39,0,3,9,Denmark
2025-02,86,34,0,2,11,Denmark
2025-03,88,40,1,1,9,Denmark
2004-01,0,35,0,0,69,Finland
2004-02,0,0,0,0,100,Finland
2004-03,0,0,0,0,72,Finland
2004-04,0,0,0,0,95,Finland
2004-05,0,0,0,0,49,Finland
2004-06,0,0,0,0,42,Finland
2004-07,0,0,0,0,0,Finland
2004-08,0,0,0,0,41,Finland
2004-09,0,0,0,0,56,Finland
2004-10,0,22,0,0,60,Finland
2004-11,0,25,0,0,82,Finland
2004-12,0,0,0,0,46,Finland
2005-01,0,0,0,0,46,Finland
2005-02,0,25,0,0,59,Finland
2005-03,0,23,0,0,57,Finland
2005-04,0,30,0,0,54,Finland
2005-05,0,17,0,0,62,Finland
2005-06,0,23,0,0,22,Finland
2005-07,0,0,0,0,34,Finland
2005-08,0,14,0,0,32,Finland
2005-09,0,15,0,0,56,Finland
2005-10,0,30,0,0,52,Finland
2005-11,0,23,0,0,53,Finland
2005-12,0,0,0,14,28,Finland
2006-01,0,14,0,0,50,Finland
2006-02,0,21,0,0,59,Finland
2006-03,0,21,0,0,52,Finland
2006-04,0,22,0,0,48,Finland
2006-05,0,16,0,0,58,Finland
2006-06,0,16,0,0,23,Finland
2006-07,0,0,0,0,0,Finland
2006-08,0,0,0,0,18,Finland
2006-09,0,16,0,0,49,Finland
2006-10,0,23,0,0,35,Finland
2006-11,0,18,0,0,43,Finland
2006-12,0,14,0,0,24,Finland
2007-01,0,19,0,0,32,Finland
2007-02,0,12,0,0,36,Finland
2007-03,0,20,0,0,39,Finland
2007-04,0,13,0,0,40,Finland
2007-05,0,17,0,0,36,Finland
2007-06,0,28,0,0,20,Finland
2007-07,0,8,0,0,0,Finland
2007-08,0,14,0,0,23,Finland
2007-09,0,19,0,0,34,Finland
2007-10,0,14,0,0,40,Finland
2007-11,0,18,0,0,35,Finland
2007-12,0,11,0,0,30,Finland
2008-01,0,17,0,0,39,Finland
2008-02,0,19,0,0,41,Finland
2008-03,0,15,0,0,40,Finland
2008-04,0,17,0,0,43,Finland
2008-05,0,16,0,0,35,Finland
2008-06,0,7,0,0,18,Finland
2008-07,0,10,0,0,9,Finland
2008-08,0,11,0,0,18,Finland
2008-09,0,17,0,0,37,Finland
2008-10,0,20,0,0,34,Finland
2008-11,0,22,0,0,39,Finland
2008-12,0,12,0,0,31,Finland
2009-01,0,20,0,0,30,Finland
2009-02,0,19,0,0,38,Finland
2009-03,0,16,0,0,38,Finland
2009-04,0,21,0,0,39,Finland
2009-05,0,14,0,0,40,Finland
2009-06,0,8,0,0,20,Finland
2009-07,0,10,0,0,11,Finland
2009-08,0,0,0,0,22,Finland
2009-09,0,18,0,0,35,Finland
2009-10,0,15,0,0,42,Finland
2009-11,0,23,0,0,42,Finland
2009-12,0,14,0,0,23,Finland
2010-01,0,14,0,0,28,Finland
2010-02,0,18,0,0,32,Finland
2010-03,0,20,0,0,34,Finland
2010-04,0,21,0,0,52,Finland
2010-05,0,10,0,0,34,Finland
2010-06,0,11,0,0,19,Finland
2010-07,0,7,0,0,7,Finland
2010-08,0,10,0,0,19,Finland
2010-09,0,17,0,0,32,Finland
2010-10,0,19,0,0,35,Finland
2010-11,0,19,0,0,35,Finland
2010-12,0,12,0,0,24,Finland
2011-01,0,17,0,0,30,Finland
2011-02,0,22,0,0,35,Finland
2011-03,0,17,0,0,34,Finland
2011-04,0,20,0,0,29,Finland
2011-05,0,17,0,0,33,Finland
2011-06,0,7,0,0,18,Finland
2011-07,0,6,0,0,6,Finland
2011-08,0,13,0,0,20,Finland
2011-09,0,14,0,0,33,Finland
2011-10,0,24,0,0,35,Finland
2011-11,0,24,0,0,36,Finland
2011-12,0,13,0,0,19,Finland
2012-01,0,17,0,0,39,Finland
2012-02,0,26,0,0,37,Finland
2012-03,0,21,0,0,34,Finland
2012-04,0,19,0,0,36,Finland
2012-05,3,18,0,0,35,Finland
2012-06,0,13,0,0,14,Finland
2012-07,0,9,0,0,11,Finland
2012-08,0,12,0,0,22,Finland
2012-09,0,19,0,0,35,Finland
2012-10,0,24,0,0,29,Finland
2012-11,0,23,0,0,33,Finland
2012-12,0,14,0,0,23,Finland
2013-01,0,18,0,0,36,Finland
2013-02,0,15,0,0,32,Finland
2013-03,0,18,0,0,36,Finland
2013-04,0,19,0,0,32,Finland
2013-05,0,19,0,0,27,Finland
2013-06,0,11,0,0,14,Finland
2013-07,0,7,0,0,10,Finland
2013-08,0,12,0,0,20,Finland
2013-09,0,21,0,0,31,Finland
2013-10,0,18,0,0,32,Finland
2013-11,0,21,0,0,38,Finland
2013-12,0,15,0,0,21,Finland
2014-01,0,15,0,0,31,Finland
2014-02,0,15,0,0,31,Finland
2014-03,2,13,0,0,28,Finland
2014-04,0,20,0,0,31,Finland
2014-05,0,15,0,0,26,Finland
2014-06,0,9,0,0,14,Finland
2014-07,0,7,0,0,8,Finland
2014-08,0,12,0,0,25,Finland
2014-09,0,20,0,0,32,Finland
2014-10,0,17,0,0,33,Finland
2014-11,0,18,0,0,37,Finland
2014-12,0,14,0,0,27,Finland
2015-01,0,17,0,0,25,Finland
2015-02,0,16,0,0,33,Finland
2015-03,0,16,0,0,36,Finland
2015-04,0,14,0,0,34,Finland
2015-05,0,15,0,0,31,Finland
2015-06,0,13,0,0,16,Finland
2015-07,0,7,0,0,9,Finland
2015-08,0,10,0,0,21,Finland
2015-09,0,22,0,0,42,Finland
2015-10,0,17,0,0,35,Finland
2015-11,3,24,0,0,41,Finland
2015-12,0,13,0,0,29,Finland
2016-01,0,16,0,0,29,Finland
2016-02,0,16,0,0,37,Finland
2016-03,0,15,0,0,34,Finland
2016-04,0,21,0,0,37,Finland
2016-05,0,13,0,0,35,Finland
2016-06,0,11,0,0,13,Finland
2016-07,0,4,0,0,11,Finland
2016-08,2,9,0,0,23,Finland
2016-09,3,14,0,0,37,Finland
2016-10,3,16,0,0,39,Finland
2016-11,0,20,0,0,40,Finland
2016-12,0,13,0,0,22,Finland
2017-01,3,15,0,0,32,Finland
2017-02,2,20,0,0,34,Finland
2017-03,3,21,0,0,36,Finland
2017-04,0,16,0,0,37,Finland
2017-05,5,12,0,0,40,Finland
2017-06,0,11,0,0,16,Finland
2017-07,0,9,0,0,8,Finland
2017-08,2,9,0,0,28,Finland
2017-09,3,19,0,0,39,Finland
2017-10,3,16,0,0,38,Finland
2017-11,0,21,0,0,44,Finland
2017-12,0,15,0,0,21,Finland
2018-01,2,18,0,0,36,Finland
2018-02,0,16,0,0,33,Finland
2018-03,3,16,0,0,45,Finland
2018-04,3,14,0,0,39,Finland
2018-05,2,11,0,0,46,Finland
